code,uri,label,definition
PE GSM,NA,General San Martin,NA
PE HCO,NA,Huacho,NA
PE HUY,NA,Huarmey,NA
PE ILQ,NA,Ilo,NA
PE IQT,NA,Iquitos,NA
PE LPP,NA,La Pampilla,NA
PE LAG,NA,Lagunas,NA
PE LIM,NA,Lima,NA
PE LOB,NA,Lobitos,NA
PE LOO,NA,Los Organos,NA
PE MRI,NA,Matarani,NA
PE MLQ,NA,Mollendo,NA
PE NGS,NA,Negritos,NA
PE PAC,NA,Pacasmayo,NA
PE PAI,NA,Paita,NA
PE PMC,NA,Pampa Melchorita,NA
PE PAM,NA,Paramonga,NA
PE PMT,NA,Pimentel,NA
PE PIO,NA,Pisco,NA
PE PCL,NA,Pucallpa,NA
PE PCH,NA,Puerto Chicama,NA
PE PEM,NA,Puerto Maldonado,NA
PE PUN,NA,Puno,NA
PE PLO,NA,Punta Lobitos,NA
PE SVY,NA,Salaverry,NA
PE BAR,NA,San Bartolo,NA
PE SJA,NA,San Juan,NA
PE SNX,NA,San Nicolas,NA
PE SUP,NA,Supe,NA
PE TYL,NA,Talara,NA
PE TDM,NA,Tambo de Mora,NA
PE TAG,NA,Tambo Grande,NA
PE TRU,NA,Trujillo,NA
PE YMS,NA,Yurimaguas,NA
PF AHU,NA,Ahurei,NA
PF AUT,NA,Auti,NA
PF BOB,NA,Bora Bora,NA
PF FAT,NA,Fatu Hiva,NA
PF HHT,NA,Hereheretue,NA
PF IKI,NA,Ikitake,NA
PF MOE,NA,Moerai,NA
PF TUP,NA,Niau,NA
PF NHV,NA,Nuku Hiva,NA
PF OTP,NA,Otepa,NA
PF PPT,NA,Papeete,NA
PF RVV,NA,Raivavae,NA
PF TAI,NA,Taiohae,NA
PF UTU,NA,Uturoa,NA
PF VAI,NA,Vaitape,NA
PG ABW,NA,Abau,NA
PG AHO,NA,Ahioma,NA
PG AIA,NA,Aiambak,NA
PG AKI,NA,Akinum,NA
PG ALC,NA,Alcester Island,NA
PG GUR,NA,Alotau,NA
PG AMI,NA,Amio,NA
PG ANB,NA,Anewa Bay,NA
PG BOI,NA,Boigu Island,NA
PG BOR,NA,Boroko,NA
PG BUA,NA,Buka,NA
PG BNA,NA,Buna,NA
PG CAU,NA,Caution Bay,NA
PG CFG,NA,Conflict Group,NA
PG DAU,NA,Daru,NA
PG DBL,NA,Deboyne Lagoon,NA
PG FIN,NA,Finschhafen,NA
PG FUB,NA,Fulleborn,NA
PG GMI,NA,Gasmata Island,NA
PG GAW,NA,Gawa Island,NA
PG GIL,NA,Gilau,NA
PG GEI,NA,Green Islands,NA
PG HKN,NA,Hoskins,NA
PG KAI,NA,Kaibola,NA
PG KRK,NA,Kairuku,NA
PG KPP,NA,Kakapo,NA
PG KLO,NA,Kalo,NA
PG KRX,NA,Karkar Is,NA
PG KVG,NA,Kavieng,NA
PG KMA,NA,Kerema,NA
PG KIE,NA,Kieta,NA
PG KIM,NA,Kimbe,NA
PG UNG,NA,Kiunga,NA
PG KOP,NA,Kopi,NA
PG KUL,NA,Kumul,NA
PG LAE,NA,Lae,NA
PG LAK,NA,Lakuramau,NA
PG LAM,NA,Lambom Island,NA
PG LLA,NA,Laughlan Atoll,NA
PG LNV,NA,Lihir Island,NA
PG LOL,NA,Loloho,NA
PG LOM,NA,Lombrum,NA
PG LDT,NA,Londolovit,NA
PG LOR,NA,"Lorengau, Manus Island",NA
PG MAG,NA,Madang,NA
PG MAM,NA,Manam Island,NA
PG MIE,NA,Mielelek,NA
PG MIS,NA,Misima Island,NA
PG MTK,NA,Motukea Island,NA
PG ATN,NA,Namatanai,NA
PG NAP,NA,Napa Napa,NA
PG ROR,NA,Orobay,NA
PG PDO,NA,Pondo Harbour,NA
PG POM,NA,Port Moresby,NA
PG RAB,NA,Rabaul,NA
PG RAM,NA,Rambutyo Island,NA
PG RNR,NA,Robinson River,NA
PG RVI,NA,Russel Island,NA
PG SAI,NA,Saibai,NA
PG SMU,NA,Salamaua,NA
PG SQT,NA,Samarai,NA
PG SCH,NA,Schauten,NA
PG SPL,NA,Sipul,NA
PG SOI,NA,Sokar Island,NA
PG TGL,NA,Tagula,NA
PG TLW,NA,Talasea,NA
PG TAM,NA,Tambanum,NA
PG TAI,NA,Tambutyo Island,NA
PG TMI,NA,Tami Island,NA
PG TAU,NA,Taugu Island,NA
PG TOI,NA,Tolokiwa Island,NA
PG TFI,NA,Tufi,NA
PG ULA,NA,Ulamona,NA
PG VLA,NA,Vailala,NA
PG VAI,NA,Vanimo,NA
PG WAT,NA,Watabung,NA
PG WWK,NA,Wewak,NA
PG WOK,NA,Woodlark,NA
PG YEN,NA,Yentchan,NA
PG RKU,NA,Yule Island,NA
PH ABU,NA,Abulug,NA
PH ADL,NA,Adlay/Bislig,NA
PH AHE,NA,Aheron/Ozamis,NA
PH AJU,NA,Ajuy,NA
PH ALA,NA,Alasang/Siain,NA
PH ALB,NA,Albuera,NA
PH ALC,NA,Alcoy,NA
PH ALE,NA,Aleran/Ozamis,NA
PH AMU,NA,Amunitan/Aparri,NA
PH ANA,NA,Anakan/Masao,NA
PH ANT,NA,Antipolo,NA
PH APR,NA,"Aparri, Luzon",NA
PH ARA,NA,Aras Asan/Bislig,NA
PH AST,NA,Astorga,NA
PH ATI,NA,Atimonan/Siain,NA
PH BAB,NA,Babato/Dadiangas,NA
PH BCD,NA,"Bacolod, Negros",NA
PH BCO,NA,Bacon/Legaspi,NA
PH BAC,NA,Bacong,NA
PH BCU,NA,Baculin/Mati,NA
PH BGC,NA,Bagac,NA
PH BNQ,NA,Baganga/Mati,NA
PH BGI,NA,Bagui Bay/San Fernando,NA
PH BAG,NA,Baguio,NA
PH BAI,NA,Bais/Dumaguete,NA
PH BLC,NA,"Balabac, Palawan",NA
PH BAL,NA,Balaboe,NA
PH BLA,NA,Balanga/Batan,NA
PH BLN,NA,Balengan/Siain,NA
PH BQA,NA,Baler/Siain,NA
PH BGS,NA,Balingasag,NA
PH BLT,NA,Balintang/Puerto Princesa,NA
PH BLG,NA,Balogo/Batangas,NA
PH BLU,NA,Balumo/Zamboanga,NA
PH BNW,NA,Banawan/Dadiangas,NA
PH BTY,NA,Bantayon/San Jose,NA
PH BRB,NA,Barobo/Bislig,NA
PH BRT,NA,Barton/Puerto Princesa,NA
PH BSO,NA,Basco,NA
PH BSY,NA,Basey/Catbalogan,NA
PH BAS,NA,Basiauang/Dadiangas,NA
PH BTN,NA,"Bataan, Mariveles",NA
PH BTG,NA,Batangas/Luzon,NA
PH BTS,NA,Batarasa/Puerto Princesa,NA
PH BAT,NA,Batonbaton,NA
PH BAU,NA,Bauan/Batangas,NA
PH BNG,NA,Bauang,NA
PH BYS,NA,Bayabas/Bislig,NA
PH BYP,NA,Bayang Point,NA
PH BYW,NA,Bayawan/Dumaguete,NA
PH BYB,NA,Baybay/Tacloban,NA
PH BIN,NA,Biñan,NA
PH BPH,NA,"Bislig, Mindanao",NA
PH BIY,NA,Biyawa/Davao,NA
PH BOA,NA,"Boac, Marinduque",NA
PH BOG,NA,Bogo,NA
PH BLP,NA,Bolos Point/Aparri,NA
PH BOR,NA,Boracay,NA
PH BGV,NA,Borongan,NA
PH BOS,NA,Boston/Davao,NA
PH BRP,NA,"Brookes Point, Palawan",NA
PH BGR,NA,Bucar Grande/Suriagao,NA
PH BUD,NA,Budbud/Davao,NA
PH BUG,NA,Bugo,NA
PH BUL,NA,"Bulan, Luzon",NA
PH BUR,NA,"Burdeos, Polillo Isl",NA
PH BXU,NA,Butuan Bay/Masao,NA
PH CAB,NA,Cabugao Bay/Legaspi,NA
PH CAZ,NA,Cadiz,NA
PH CGY,NA,"Cagayan de Oro, Mindanao",NA
PH CDN,NA,Cagdianao,NA
PH CAJ,NA,"Cajidiocan, Visayan Isl",NA
PH CCG,NA,Calag-Calag/Dumaguete,NA
PH CGT,NA,Calaguitan/Tacloban,NA
PH CLP,NA,Calapan/Batangas,NA
PH CBY,NA,"Calbayog, Samar",NA
PH CDB,NA,Caldera Bay/Zamboanga,NA
PH CWY,NA,Calowayan/Catabalogan,NA
PH CUG,NA,"Calubian, Leyte",NA
PH CGP,NA,Calug Point/Zamboanga,NA
PH CML,NA,Camalagawan/Aparri,NA
PH CAM,NA,Camarines Norte/Jose Panganiban,NA
PH CGM,NA,Camiguin Island/Aparri,NA
PH CNY,NA,Canaybon/Catbalogan,NA
PH CNT,NA,Cantilan/Surigao,NA
PH CPL,NA,Capalonga/Siain,NA
PH CPC,NA,Capoocan,NA
PH CRG,NA,Caraga/Mati,NA
PH CRA,NA,Carigara,NA
PH CGG,NA,Casiguran/Siain,NA
PH CST,NA,Castañas,NA
PH CSB,NA,Casul Bay/Ozamis,NA
PH CTB,NA,Catamon Bay/Iloilo,NA
PH CUN,NA,Catanauan,NA
PH CTS,NA,"Catbalogan, Samar",NA
PH CVE,NA,"Cavite, Luzon",NA
PH CEB,NA,Cebu,NA
PH CLV,NA,Claveria/Aparri,NA
PH CGI,NA,Corregidor Island,NA
PH CBO,NA,"Cotabato, Mindanao",NA
PH CSI,NA,Culasi,NA
PH CUJ,NA,Culion,NA
PH CMO,NA,Currimao,NA
PH CUR,NA,Curuan/Zamboanga,NA
PH DCB,NA,Dahikan Bay,NA
PH DNO,NA,Danao,NA
PH DVO,NA,"Davao, Mindanao",NA
PH DPT,NA,Diapitan/Siain,NA
PH DRB,NA,Diaraboan/Siain,NA
PH DIC,NA,Diculum/Zamboanga,NA
PH DID,NA,Didadongan/Aparri,NA
PH DDW,NA,Dinadiawan/Aparri,NA
PH DNG,NA,Dinagat Island/Surigao,NA
PH DNL,NA,Dinalongan/Siain,NA
PH DGL,NA,Dingalan/Siain,NA
PH DIO,NA,Diotorin/Siain,NA
PH DPL,NA,Dipolog/Ozamis,NA
PH DIR,NA,Dirgalan,NA
PH DIV,NA,Divilacan/Aparri,NA
PH DUL,NA,Dulag,NA
PH DGT,NA,Dumaguete,NA
PH ENI,NA,El Nido/Puerto Princesa,NA
PH GAC,NA,Gachitorena/Jose Panganiban,NA
PH GHE,NA,Garcia Hernandez,NA
PH GAS,NA,Gasan,NA
PH GNI,NA,General Island/Bislig,NA
PH GES,NA,General Santos,NA
PH GGG,NA,"Gigaquit, Mindanao",NA
PH GGM,NA,"Gigmoto, Catanduanes",NA
PH GIN,NA,Gingoog/Masao,NA
PH GHG,NA,Guihulngan,NA
PH GMS,NA,Guimaras/Iloilo,NA
PH GUN,NA,Guiuan,NA
PH HYB,NA,Hagnava Bay,NA
PH AQE,NA,Hamtic,NA
PH HIJ,NA,Hijo Wharf/Davao,NA
PH HIL,NA,Hilongos,NA
PH HIM,NA,"Himamaylan, Negros",NA
PH HNT,NA,Hinatuan/Bislig,NA
PH HNG,NA,Hinigaran/Iloilo,NA
PH HNB,NA,Hinobaan/Iloilo,NA
PH HMH,NA,Homonhon,NA
PH HON,NA,Hondagua/Siain,NA
PH HOO,NA,Hook Bay/Siain,NA
PH IGN,NA,"Iligan, Mindanao",NA
PH ILO,NA,"Iloilo, Panay",NA
PH INP,NA,Inampulugan Island,NA
PH IPE,NA,Ipil/Zamboanga,NA
PH ISL,NA,Isabel,NA
PH BCT,NA,"Isabela, Basilan",NA
PH JAG,NA,Jagna,NA
PH JAS,NA,Jasaan,NA
PH JNZ,NA,Jimenez/Ozamis,NA
PH JOL,NA,Jolo,NA
PH JPM,NA,"Jose Panganiban, Luzon",NA
PH KAS,NA,Kabasalan/Zamboanga,NA
PH KLM,NA,Kalamansig,NA
PH KAR,NA,Karomatan/Iligan,NA
PH KAT,NA,Katipunan/Ozamis,NA
PH KIA,NA,Kiamba/Dadiangas,NA
PH KIL,NA,Kilbay Point/Jose Panganiban,NA
PH KIN,NA,Kinogitan/Iligan,NA
PH KIP,NA,Kipit/Ozamis,NA
PH KIW,NA,Kiwalan/Iligan,NA
PH KOL,NA,Kolambugan/Iligan,NA
PH KUM,NA,Kumalarang/Zamboanga,NA
PH LAC,NA,La Carlota,NA
PH LPZ,NA,La Paz/Iloilo,NA
PH LRP,NA,La Rap/Jose Panganiban,NA
PH LAB,NA,Labason/Zamboanga,NA
PH LAY,NA,Lagondy River,NA
PH LAG,NA,Lagonoy/Jose Panganiban,NA
PH LGU,NA,Laguna,NA
PH LAM,NA,Lamit Bay/Jose Panganiban,NA
PH LAN,NA,Lanuza/Bislig,NA
PH LAO,NA,"Laoag, Luzon",NA
PH LPU,NA,"Lapu-Lapu, Cebu",NA
PH LNA,NA,Larena,NA
PH LZB,NA,Lazi,NA
PH LBK,NA,Lebak/Parang,NA
PH LGP,NA,"Legaspi Apt, Luzon",NA
PH LEY,NA,Leyte,NA
PH LIA,NA,Lianga/Bislig,NA
PH LIB,NA,Libjo/Surigao,NA
PH LIM,NA,Limay/Bataan,NA
PH LIN,NA,"Lingayen, Luzon",NA
PH LGG,NA,Lingig/Bislig,NA
PH LNK,NA,Linik/Dadiangas,NA
PH LPA,NA,Lipa,NA
PH LOM,NA,Lomuyon/Dadiangas,NA
PH LOP,NA,Long Point/Puerto Princesa,NA
PH LOO,NA,Looc Bay/San Jose,NA
PH LUC,NA,Lucanin,NA
PH LUG,NA,Lugait,NA
PH LUM,NA,Lumasal/Dadiangas,NA
PH LNO,NA,Lunao,NA
PH MGD,NA,Mabaguid,NA
PH MAB,NA,"Mabini, Mindanao",NA
PH MCO,NA,Maco/Davao,NA
PH MCJ,NA,Macojalan/Ozamis,NA
PH NOP,NA,Mactan Island Apt,NA
PH MAD,NA,Madaum/Davao,NA
PH MGA,NA,Magalona/Iloilo,NA
PH MLS,NA,Magellanes/Masao,NA
PH MGB,NA,Magueda Bay/Catbalogan,NA
PH MAI,NA,Maitum/Dadiangas,NA
PH MAK,NA,Makar/Dadiangas,NA
PH MTI,NA,Makati,NA
PH MKC,NA,Makati City,NA
PH MLL,NA,Malalag/Davao,NA
PH MSB,NA,Malasugat Bay/Zamboanga,NA
PH MTP,NA,Malatapay,NA
PH MLB,NA,"Maluso, Basilan",NA
PH MGI,NA,Mambagid,NA
PH MSY,NA,Manansalay/Batangas,NA
PH MNY,NA,Manay/Mati,NA
PH MGG,NA,Mangogoy/Bislig,NA
PH MNI,NA,Manicani,NA
PH MNL,NA,Manila,NA
PH MNN,NA,Manila North Harbour,NA
PH MNS,NA,Manila South Harbour,NA
PH MHT,NA,"Marihatag, Mindanao",NA
PH MVS,NA,"Mariveles, Luzon",NA
PH MAS,NA,Masao,NA
PH MBT,NA,Masbate,NA
PH MSC,NA,Masinloc/Sual,NA
PH MAC,NA,Matho Cortez/Bislig,NA
PH MXI,NA,"Mati, Mindanao",NA
PH MTA,NA,Matina Aplaya/Davao,NA
PH MDN,NA,Medina,NA
PH MCD,NA,Mercedes/Jose Panganiban,NA
PH MIL,NA,Milbuk/Dadiangas,NA
PH MIO,NA,Misamis Occ./Ozamis,NA
PH MIC,NA,Misamis Or./Cagayan de Oro,NA
PH MSS,NA,Mission/Aparri,NA
PH MON,NA,Monserrat/Mati,NA
PH MOR,NA,Morong/Mariveles,NA
PH MUL,NA,Mulanay/Siain,NA
PH MNT,NA,Muntinlupa City,NA
PH NAB,NA,Nabulao Bay/Iloilo,NA
PH WNP,NA,Naga/Zamboanga,NA
PH NGH,NA,Nagh,NA
PH NAL,NA,Nalungga/Iloilo,NA
PH NAP,NA,Napsan/Puerto Princesa,NA
PH NAR,NA,Naris Point/Puerto Princesa,NA
PH NAS,NA,Nasipit/Masao,NA
PH NUG,NA,"Nasugbu, Luzon",NA
PH NTO,NA,Nato,NA
PH NID,NA,Nido Terminal,NA
PH NON,NA,Nonoc/Surigao Del Norte,NA
PH ODI,NA,Odiongan,NA
PH OLO,NA,Olongapo,NA
PH OPO,NA,Opol,NA
PH ORS,NA,Oras/Catbalogan,NA
PH ORA,NA,Orayuita,NA
PH ORC,NA,Ormoc/Tacloban,NA
PH ORL,NA,Oroquieta,NA
PH OTE,NA,Oteiza/Bislig,NA
PH OZC,NA,"Ozamis, Mindanao",NA
PH PDR,NA,Pacio de Rozas/Batangas,NA
PH PAG,NA,Pagadian/Zamboanga,NA
PH PGB,NA,Pagbilao,NA
PH PPP,NA,"Pagudpud, Luzon",NA
PH PLB,NA,Palamit Bay/San Jose,NA
PH PLP,NA,Palapag/San Jose,NA
PH PLW,NA,Palawan/Ozamis,NA
PH PMT,NA,Pamintayan/Zamboanga,NA
PH PAM,NA,Pampanga,NA
PH PPL,NA,Pamplona/Aparri,NA
PH PAN,NA,Panabo,NA
PH PNB,NA,Panabutan/Zamboanga,NA
PH PCN,NA,Panacan/Davao,NA
PH PCA,NA,Panacosa/Puerto Princesa,NA
PH PGT,NA,Pangutaran/Jolo,NA
PH PNN,NA,Paninirongan/Sanjose,NA
PH PRA,NA,Parang,NA
PH PSL,NA,"Pasaleng, Luzon",NA
PH PAS,NA,"Pasay, Luzon",NA
PH PIS,NA,Philippines,NA
PH PIN,NA,Pinamalayan/Batangas,NA
PH PLA,NA,Plaridel/Ozamis,NA
PH PDC,NA,"Polanco, Mindanao",NA
PH PLL,NA,"Polillo, Polillo Isl",NA
PH PLC,NA,Polloc,NA
PH PRO,NA,Poro/San Fernando,NA
PH PBA,NA,Port Barton/Palawan,NA
PH PHD,NA,Port Holland,NA
PH IRN,NA,Port Irene,NA
PH PGA,NA,Puerto Galera,NA
PH PPS,NA,"Puerto Princesa, Palawan",NA
PH PUG,NA,Pugad/Bislig,NA
PH PUL,NA,Pulupandan,NA
PH PTL,NA,Puntalinao/Mati,NA
PH PNT,NA,Punti/Aparri,NA
PH QUE,NA,Queson/Siain,NA
PH QUI,NA,Quiddiao/Aparri,NA
PH QBI,NA,Quinabigan,NA
PH QBL,NA,Quinablagan/Mati,NA
PH QPT,NA,Quipit Bay/Ozamis,NA
PH REA,NA,Real/Siain,NA
PH RLN,NA,Romblon,NA
PH ROM,NA,Romblon,NA
PH RXS,NA,Roxas/Puerto Princesa,NA
PH SBG,NA,Sabang,NA
PH SBB,NA,Sabbot/Siain,NA
PH SBY,NA,Sablayan/Batangas,NA
PH SAG,NA,Sagay/Iloilo,NA
PH SLM,NA,Salomague,NA
PH SCA,NA,San Carlos/Dumaguete,NA
PH SFE,NA,"San Fernando, Luzon",NA
PH SIO,NA,San Ignacio/Mati,NA
PH SIS,NA,San Isidro/Sanjose,NA
PH SJI,NA,"San Jose Apt, Mindoro",NA
PH SPQ,NA,San Pio Quinto/Aparri,NA
PH STE,NA,San Teodoro/Batangas,NA
PH SNG,NA,Sangi/Cebu,NA
PH SAN,NA,Santa Ana/Aparri,NA
PH SCT,NA,Santa Catalina/Dumaguete,NA
PH SCR,NA,Santa Cruz/Sual,NA
PH SLU,NA,Santa Lucia/Puerto Princesa,NA
PH SMA,NA,Santa Maria/Zamboanga,NA
PH SNI,NA,Santa Nino,NA
PH SAS,NA,Sasa/Davao,NA
PH SAY,NA,Sayao/Batangas,NA
PH SMR,NA,Semirara,NA
PH SIN,NA,"Siain, Luzon",NA
PH SIR,NA,Siari/Ozamis,NA
PH SIY,NA,Siay/Zamboanga,NA
PH SIG,NA,Sigayan/Parang,NA
PH SDG,NA,Sindangan/Ozamis,NA
PH XSO,NA,Siocon/Zamboanga,NA
PH SGD,NA,Sogod/Tacloban,NA
PH SOR,NA,Sorsogon/Legaspi,NA
PH SUA,NA,Sual,NA
PH SFS,NA,Subic Bay,NA
PH SKU,NA,Sultan Kudarat/Dadiangas,NA
PH SUG,NA,"Surigao, Mindanao",NA
PH TBC,NA,Tabaco/Legaspi,NA
PH TBG,NA,Tabangoa,NA
PH TAC,NA,"Tacloban, Leyte",NA
PH TBU,NA,Tagabuli/Davao,NA
PH TTO,NA,Taganito,NA
PH TAG,NA,"Tagbilaran, Bohol",NA
PH TKW,NA,Tagkawayan/Siain,NA
PH TGO,NA,Tagoloan,NA
PH TGD,NA,Tagudin/San Fernando,NA
PH TGL,NA,Taguilon/Ozamis,NA
PH TGT,NA,Taguite Bay/Zamboanga,NA
PH TAL,NA,Talibon,NA
PH TLM,NA,Talomo/Davao,NA
PH TGN,NA,Tambungon/Davao,NA
PH TNU,NA,Tanauan/Tacloban,NA
PH TDG,NA,Tandag/Bislig,NA
PH TAN,NA,Tandayag,NA
PH TDC,NA,Tandoc,NA
PH TAY,NA,Taytay/Puerto Princesa,NA
PH TIB,NA,Tibungco/Davao,NA
PH TIN,NA,Tindalo Oil Field,NA
PH TOB,NA,Toboso/Dumaguete,NA
PH TLD,NA,Toledo/Cebu,NA
PH TLG,NA,Tolong/Dumaguete,NA
PH TLP,NA,Tolopo,NA
PH TLS,NA,Tolosa/Tacloban,NA
PH TON,NA,Tubigon,NA
PH TGI,NA,Tuguis/Dadiangas,NA
PH TGW,NA,Tungawan Bay/Zamboanga,NA
PH ULY,NA,Ulugan Bay,NA
PH URR,NA,Umrur,NA
PH VCS,NA,"Victorias, Negros",NA
PH VNV,NA,Villanueva,NA
PH VTL,NA,Vitali/Zamboanga,NA
PH VTO,NA,Vito/Iloilo,NA
PH WAS,NA,Wasag/Dadiangas,NA
PH WAW,NA,Wawa/Batangas,NA
PH ZAM,NA,Zamboanga,NA
PK GWD,NA,Gwadar,NA
PK JIW,NA,Jiwani,NA
PK KHI,NA,Karachi,NA
PK KCT,NA,Karachi Container Terminal,NA
PK KBA,NA,Keti Bandar,NA
PK KBU,NA,Keti Bunder,NA
PK KIA,NA,Kiamari,NA
PK BQM,NA,Muhammad Bin Qasim/Karachi,NA
PK ORW,NA,Ormara,NA
PK PCT,NA,Pakistan International Container Terminal/Karachi,NA
PK PSI,NA,Pasni,NA
PK QCT,NA,Qasim International Container Terminal/Karachi,NA
PL BEK,NA,Bielinek,NA
PL BRK,NA,Brzostek Policzko,NA
PL BZI,NA,Burzenin,NA
PL BYC,NA,Byczyna,NA
PL BZG,NA,Bydgoszcz,NA
PL CPL,NA,Chobienice,NA
PL CH3,NA,Chróscice,NA
PL ZAA,NA,Czarna,NA
PL CDB,NA,Czarna Dabrowka,NA
PL 6MA,NA,Dabrówka,NA
PL DAR,NA,Darlowo,NA
PL DCZ,NA,Duczki,NA
PL ZIC,NA,Dziecmierowo,NA
PL DZN,NA,Dziwnow,NA
PL ELB,NA,Elblag,NA
PL FBK,NA,Frombork,NA
PL GDN,NA,Gdansk,NA
PL GDY,NA,Gdynia,NA
PL GKI,NA,Glinki,NA
PL GKZ,NA,Górki Zachodnie,NA
PL ZIN,NA,Grodziczno,NA
PL HEL,NA,Hel,NA
PL IYC,NA,Iwierzyce,NA
PL LUU,NA,Janowiec,NA
PL JDZ,NA,Jedlina-Zdrój,NA
PL KAO,NA,Kamien Pomorski,NA
PL KYK,NA,Kamyk,NA
PL SJK,NA,Karsibór,NA
PL MA9,NA,Klaj,NA
PL KOL,NA,Kolobrzeg,NA
PL MK9,NA,Konotopa,NA
PL KZ4,NA,Korzenna,NA
PL KLY,NA,Kostomloty,NA
PL KPW,NA,Kraplewo,NA
PL KOD,NA,Krosno Odrzanskie,NA
PL KMR,NA,Krynica Morska,NA
PL KRM,NA,Krynica Morska,NA
PL LEA,NA,Leba,NA
PL LPN,NA,Lipiany,NA
PL KUY,NA,Losiów,NA
PL MNN,NA,Margonin,NA
PL MID,NA,Miedzyzdroje,NA
PL NXA,NA,Mierzyn,NA
PL MKW,NA,Mietków,NA
PL MRE,NA,Mrzezyno,NA
PL NCH,NA,Niechorze,NA
PL NWA,NA,Nowe Warpno,NA
PL NOW,NA,Nowy Port/Gdansk,NA
PL OLA,NA,Olawa,NA
PL OSD,NA,Osinów Dolny,NA
PL PTN,NA,Piatnica,NA
PL IT5,NA,Piorunów,NA
PL BLZ,NA,Plblz,NA
PL PNW,NA,Polanów,NA
PL PLC,NA,Police,NA
PL PZN,NA,Pszenno,NA
PL RWL,NA,Rewal,NA
PL XXX,NA,RIS Inland waterways,NA
PL ROI,NA,Rokietnica,NA
PL RUC,NA,Ruchocice,NA
PL SCA,NA,Siennica Rózana,NA
PL SKN,NA,Skolwin,NA
PL SKJ,NA,Skolyszyn,NA
PL SOP,NA,Sopot,NA
PL SY2,NA,Sroczyn,NA
PL SPA,NA,Stepnica,NA
PL SWI,NA,Swinoujscie,NA
PL SZZ,NA,Szczecin,NA
PL TBZ,NA,Trzebiez,NA
PL URD,NA,Urad,NA
PL UST,NA,Ustka,NA
PL UMS,NA,Ustronie Morskie,NA
PL WZO,NA,Wegorzyno,NA
PL WIU,NA,Widuchowa,NA
PL WLA,NA,Wladyslawowo,NA
PL WOL,NA,Wolbórz,NA
PL WLI,NA,Wolin,NA
PL ZGO,NA,Zagorow,NA
PL ZNI,NA,Znin,NA
PM FSP,NA,Saint-Pierre,NA
PN PCN,NA,Pitcairn Is,NA
PR BQN,NA,Aguadilla,NA
PR ARE,NA,Arecibo,NA
PR ARR,NA,Arroyo,NA
PR GUX,NA,Guanica,NA
PR GUY,NA,Guayanilla,NA
PR LAM,NA,Las Mareas (Guayama),NA
PR MAZ,NA,Mayagüez,NA
PR PSE,NA,Ponce,NA
PR PJO,NA,Puerto de Jobos,NA
PR PYA,NA,Puerto Yabucoa,NA
PR SAL,NA,Salinas,NA
PR SJU,NA,San Juan,NA
PR SBS,NA,San Sebastián,NA
PT AGD,NA,Aguda,NA
PT ABF,NA,Albufeira,NA
PT AGR,NA,Almograve,NA
PT ADG,NA,Amoreira da Gândara,NA
PT ANG,NA,Angeiras,NA
PT ADH,NA,Angra do Heroísmo,NA
PT GER,NA,Argeriz,NA
PT ARP,NA,Armação de Pêra,NA
PT AVE,NA,Aveiro,NA
PT AZM,NA,Azenhas do Mar,NA
PT BTR,NA,Baltar,NA
PT BAN,NA,Banatica,NA
PT BAO,NA,Barro,NA
PT BEI,NA,Beijos,NA
PT BNG,NA,Benagil,NA
PT BOC,NA,Bouça,NA
PT BRG,NA,Burgau,NA
PT BUS,NA,Bustos,NA
PT CAC,NA,Cacém,NA
PT CDP,NA,Cais do Pico,NA
PT CAL,NA,"Calheta, Island São Jorge",NA
PT CML,NA,Câmara de Lobos,NA
PT CES,NA,Cambres,NA
PT CNL,NA,Caniçal,NA
PT CPL,NA,Capelo,NA
PT CRC,NA,Carrasqueira,NA
PT CRB,NA,Casa Branca,NA
PT CAS,NA,Cascais,NA
PT CNV,NA,Castelo do Neiva,NA
PT CNA,NA,Coina,NA
PT CLS,NA,Colos,NA
PT CAP,NA,Costa da Caparica,NA
PT DOU,NA,Douro,NA
PT XZX,NA,Escariz,NA
PT EST,NA,Estoril,NA
PT FAE,NA,Fão,NA
PT FAO,NA,Faro,NA
PT FDF,NA,Figueira da Foz,NA
PT FDT,NA,Fonte da Telha,NA
PT FOZ,NA,Foz do Arelho,NA
PT FNC,NA,"Funchal, Madeira",NA
PT FUZ,NA,Fuzeta,NA
PT GUA,NA,Guardizela,NA
PT GUE,NA,Gueifães,NA
PT GIF,NA,Guifões,NA
PT HOR,NA,Horta,NA
PT BRA,NA,Joane,NA
PT LOS,NA,Lagos,NA
PT LDP,NA,Lajes,NA
PT LAJ,NA,Lajes das Flores,NA
PT LNS,NA,Lanheses,NA
PT LEP,NA,Leça da Palmeira,NA
PT LEI,NA,Leixões,NA
PT LIS,NA,Lisboa,NA
PT LDR,NA,Lordelo,NA
PT LE2,NA,Maceira,NA
PT MCH,NA,Machico,NA
PT MAD,NA,Madalena (Madalena do Pico),NA
PT MDM,NA,Madalena do Mar,NA
PT MAT,NA,Matosinhos,NA
PT MLR,NA,Milharado,NA
PT TGO,NA,Monte Trigo,NA
PT MUS,NA,Murches,NA
PT NAV,NA,Nariz,NA
PT NRD,NA,Nordeste,NA
PT OEI,NA,Oeiras,NA
PT OLH,NA,Olhão,NA
PT OLA,NA,Olhos de Água,NA
PT PVH,NA,Pegoes Velhos,NA
PT IOR,NA,Penamaior,NA
PT PEN,NA,Peniche,NA
